Fri Oct 08 19:53:57 MSK 2021;c751fdac8080df76552582dd6e701a9a70dce1b0;Merge branch 'dev' of g.hse.ru:hse-apps/apps/HSEAppX into dev;Merge branch 'dev' of g.hse.ru:hse-apps/apps/HSEAppX into dev;iOS Middle;2948be5a0d58801e411ae5ff6b2b4ce6056b22e0
Fri Oct 08 19:53:49 MSK 2021;2948be5a0d58801e411ae5ff6b2b4ce6056b22e0;Add scrolling + highlighting in DocumentViewController;Add scrolling + highlighting in DocumentViewController;iOS Middle;9b168df1ca56f7ec48f0a6293cea9b5c2d90720e
Fri Oct 08 16:29:16 MSK 2021;c19ce28b50f0cfa2de0c0a6ed8576068a789eb07;nearest building suggestion in free rooms;nearest building suggestion in free rooms;iOS Middle (left);9b168df1ca56f7ec48f0a6293cea9b5c2d90720e
Thu Oct 07 20:25:00 MSK 2021;9b168df1ca56f7ec48f0a6293cea9b5c2d90720e;Merge branch 'dev' of g.hse.ru:hse-apps/apps/HSEAppX into dev;"Merge branch 'dev' of g.hse.ru:hse-apps/apps/HSEAppX into dev# Conflicts:#	HSEAppX.xcworkspace/xcshareddata/swiftpm/Package.resolved";iOS Middle;45032658100f2827e5ee9c569a4f8a278eb936c4
Thu Oct 07 20:23:08 MSK 2021;45032658100f2827e5ee9c569a4f8a278eb936c4;Add bottomButton hiding after edit button tap;Add bottomButton hiding after edit button tap;iOS Middle;78507eedf4aa89789eab5977d9f403b9ab33d616
Thu Oct 07 18:44:55 MSK 2021;58596b437599f23f3f6e6941f0cb7a57ddaad56c;merge with origin dev;merge with origin dev;iOS Middle (left);f1e7c943d83e2eb63f21d367377b6af9167b3b3f
Thu Oct 07 18:40:38 MSK 2021;f1e7c943d83e2eb63f21d367377b6af9167b3b3f;geoposition + building suggestion ui in free rooms;geoposition + building suggestion ui in free rooms;iOS Middle (left);4eb97ae09e922f8eaab35ab22ca44c87d26df5c5
Thu Oct 07 18:27:35 MSK 2021;78507eedf4aa89789eab5977d9f403b9ab33d616;Updated Package.resolved and .gitignore;Updated Package.resolved and .gitignore;iOS Middle;176fd835d910b0e6bf87fa853c14659367a51a55
Thu Oct 07 15:28:52 MSK 2021;176fd835d910b0e6bf87fa853c14659367a51a55;Fix in view highlight;Fix in view highlight;iOS Middle;d6fc744e58c6439a105705fe3a1323e4e031b8e7
Thu Oct 07 14:59:59 MSK 2021;d6fc744e58c6439a105705fe3a1323e4e031b8e7;Merge branch 'dev' of g.hse.ru:hse-apps/apps/HSEAppX into dev;Merge branch 'dev' of g.hse.ru:hse-apps/apps/HSEAppX into dev;iOS Middle;c95e4bea24376c2ed36472c71860b6a1a53c3d63
Thu Oct 07 14:59:48 MSK 2021;c95e4bea24376c2ed36472c71860b6a1a53c3d63;Added scroll and highlight in CitizenshipViewController;Added scroll and highlight in CitizenshipViewController;iOS Middle;dbcf3bbe9bad1304a4ce85f4df8d5a1671ea9d91
Wed Oct 06 22:26:02 MSK 2021;d3ac3a34b2e4f09bafdfdd9789ca605d9a48f7b5;deadlines WIP;deadlines WIP;iOS Lead;88645affcc018c526b8673bd353db72c072be5f4
Wed Oct 06 21:43:21 MSK 2021;88645affcc018c526b8673bd353db72c072be5f4;Merge branch 'dev' of g.hse.ru:hse-apps/apps/HSEAppX into dev;Merge branch 'dev' of g.hse.ru:hse-apps/apps/HSEAppX into dev;iOS Lead;47ef384c8aaca3cd625ee603ade14147690ea299
Wed Oct 06 21:43:15 MSK 2021;47ef384c8aaca3cd625ee603ade14147690ea299;deadlines WIP;deadlines WIP;iOS Lead;84ae642d95a447ef7f88bb50673c926625ae79f9
Wed Oct 06 19:30:49 MSK 2021;4eb97ae09e922f8eaab35ab22ca44c87d26df5c5;Merge branch 'dev' of g.hse.ru:hse-apps/apps/HSEAppX into dev;Merge branch 'dev' of g.hse.ru:hse-apps/apps/HSEAppX into dev;iOS Middle (left);3bfb795af90e28f1cd1e4905938f80d4edfef8e1
Wed Oct 06 19:30:30 MSK 2021;3bfb795af90e28f1cd1e4905938f80d4edfef8e1;free rooms WIP;free rooms WIP;iOS Middle (left);5208e24ccd864c5a5ecd40c1763fa36d806aa1fd
Wed Oct 06 17:06:26 MSK 2021;84ae642d95a447ef7f88bb50673c926625ae79f9;minor fix in deadlines;minor fix in deadlines;iOS Lead;f0d8e3bf21c68ff09a703c24f753534e6f95602f
Wed Oct 06 17:05:25 MSK 2021;f0d8e3bf21c68ff09a703c24f753534e6f95602f;deadlines WIP;deadlines WIP;iOS Lead;5208e24ccd864c5a5ecd40c1763fa36d806aa1fd
Tue Oct 05 18:36:19 MSK 2021;5208e24ccd864c5a5ecd40c1763fa36d806aa1fd;Merge branch 'dev' of g.hse.ru:hse-apps/apps/HSEAppX into dev;Merge branch 'dev' of g.hse.ru:hse-apps/apps/HSEAppX into dev;iOS Middle (left);9def0a27ba9f93db8c933a13d245fbdd86217854
Tue Oct 05 18:36:10 MSK 2021;9def0a27ba9f93db8c933a13d245fbdd86217854;free rooms WIP;free rooms WIP;iOS Middle (left);594b65b478447d98a3d332dd77b29973da6448c7
Tue Oct 05 13:16:45 MSK 2021;dbcf3bbe9bad1304a4ce85f4df8d5a1671ea9d91;Added pull to refresh to CVDetailViewController;Added pull to refresh to CVDetailViewController;iOS Middle;594b65b478447d98a3d332dd77b29973da6448c7
Mon Oct 04 23:13:45 MSK 2021;594b65b478447d98a3d332dd77b29973da6448c7;Merge branch 'dev' of g.hse.ru:hse-apps/apps/HSEAppX into dev;Merge branch 'dev' of g.hse.ru:hse-apps/apps/HSEAppX into dev;iOS Middle;7dcb7a5e3174628202787220c2ab40cdc5fb569e
Mon Oct 04 23:13:25 MSK 2021;7dcb7a5e3174628202787220c2ab40cdc5fb569e;Rewrote CVDetailViewController on the CollectionViewController;Rewrote CVDetailViewController on the CollectionViewController;iOS Middle;8a5ba7d4074a37aa7126c2b029f84a11a5bf1284
Mon Oct 04 20:02:29 MSK 2021;657d4174c4a078642a7f2a51c39a82bfbf35135c;fix typo;fix typo;iOS Middle (left);0d7738ced17ef23814f0f0d361daab2ae6415f13
Mon Oct 04 20:01:46 MSK 2021;0d7738ced17ef23814f0f0d361daab2ae6415f13;Merge branch 'dev' of g.hse.ru:hse-apps/apps/HSEAppX into dev;Merge branch 'dev' of g.hse.ru:hse-apps/apps/HSEAppX into dev;iOS Middle (left);7a24c70ab9dbdaf0889eb34a013c8f77abd895ac
Mon Oct 04 20:01:36 MSK 2021;7a24c70ab9dbdaf0889eb34a013c8f77abd895ac;fetch building + free rooms;fetch building + free rooms;iOS Middle (left);ccd0f25a2e2a7e6dc720732a6af1c2e78b62ec46
Mon Oct 04 19:14:07 MSK 2021;42d5678c205f1047a2ddb9e95b5d6fee745814af;mac os build fix;mac os build fix;iOS Lead;208890a9fba96027e0aec2decb2eb9576943b398
Mon Oct 04 17:50:29 MSK 2021;208890a9fba96027e0aec2decb2eb9576943b398;HSEAPP-1244 filterView update;HSEAPP-1244 filterView update;iOS Lead;8a5ba7d4074a37aa7126c2b029f84a11a5bf1284
Mon Oct 04 13:15:12 MSK 2021;ccd0f25a2e2a7e6dc720732a6af1c2e78b62ec46;Merge branch 'dev' of g.hse.ru:hse-apps/apps/HSEAppX into dev;Merge branch 'dev' of g.hse.ru:hse-apps/apps/HSEAppX into dev;iOS Middle (left);8fb641498ee6c4b2aefb734e08f184c444571e02
Mon Oct 04 13:14:58 MSK 2021;8fb641498ee6c4b2aefb734e08f184c444571e02;calendar image tint color fix;calendar image tint color fix;iOS Middle (left);6246fba7277f94ab3719acb11ef80ce6e1d571bb
Mon Oct 04 12:09:23 MSK 2021;8a5ba7d4074a37aa7126c2b029f84a11a5bf1284;Fixed top constraint in UserProfileView;Fixed top constraint in UserProfileView;iOS Middle;6246fba7277f94ab3719acb11ef80ce6e1d571bb
Fri Oct 01 18:34:38 MSK 2021;6246fba7277f94ab3719acb11ef80ce6e1d571bb;Merge branch 'dev' of g.hse.ru:hse-apps/apps/HSEAppX into dev;Merge branch 'dev' of g.hse.ru:hse-apps/apps/HSEAppX into dev;iOS Middle (left);80d655ffc46831c9d207e57877f94763e6e3ce96
Fri Oct 01 18:34:16 MSK 2021;80d655ffc46831c9d207e57877f94763e6e3ce96;range slider in free rooms;range slider in free rooms;iOS Middle (left);8dddfdd97592192bb49308bd2ab656b3a739a134
Fri Oct 01 17:32:33 MSK 2021;9bee78d97981907fd928d6cc4290063724abdd6e;Merge branch 'dev' of g.hse.ru:hse-apps/apps/HSEAppX into dev;Merge branch 'dev' of g.hse.ru:hse-apps/apps/HSEAppX into dev;iOS Middle;6460e682d2c426d36ff3963667778e65087aa502
Fri Oct 01 17:31:20 MSK 2021;6460e682d2c426d36ff3963667778e65087aa502;HSEAPP-1241 Added new snackbar and fixed shadow in BannerView;HSEAPP-1241 Added new snackbar and fixed shadow in BannerView;iOS Middle;10751eab01d9c7851b0e72e25352e4f3485cac97
Thu Sep 30 22:55:11 MSK 2021;8dddfdd97592192bb49308bd2ab656b3a739a134;update packages;update packages;iOS Lead;f6355fe5083dd7c9493cf9c250e100227dff2d83
Thu Sep 30 20:41:01 MSK 2021;f6355fe5083dd7c9493cf9c250e100227dff2d83;merge;merge;iOS Lead;83d9b3ad3833656105af9145c0c6b415e979a789
Thu Sep 30 20:40:11 MSK 2021;83d9b3ad3833656105af9145c0c6b415e979a789;new widget case (extra large) -> large;new widget case (extra large) -> large;iOS Lead;320912f534cd267954cd986ddb2bb2b823d23ff9
Thu Sep 30 19:17:26 MSK 2021;bfd0688672908b138cf0bb28ac909bcbf9e89ae5;free rooms WIP;free rooms WIP;iOS Middle (left);551287e3a242cbd65d9ed5fb631a5116acdcb4b6
Thu Sep 30 14:11:56 MSK 2021;551287e3a242cbd65d9ed5fb631a5116acdcb4b6;passport check in foreigners;passport check in foreigners;iOS Middle (left);b64b422bec4904ca8bf40f41080965c375e12597
Wed Sep 29 19:42:25 MSK 2021;b64b422bec4904ca8bf40f41080965c375e12597;Merge branch 'dev' of g.hse.ru:hse-apps/apps/HSEAppX into dev;Merge branch 'dev' of g.hse.ru:hse-apps/apps/HSEAppX into dev;iOS Middle (left);23a3aa8abfef9b050243f532d710b6a48de7903b
Wed Sep 29 19:42:15 MSK 2021;23a3aa8abfef9b050243f532d710b6a48de7903b;spacing fix in lesson view;spacing fix in lesson view;iOS Middle (left);ab72ac88a0fa3d22917c4f3942c297d95790725d
Wed Sep 29 19:33:16 MSK 2021;ab72ac88a0fa3d22917c4f3942c297d95790725d;free rooms WIP;free rooms WIP;iOS Middle (left);1099ab1055e4670a068c2d2ead56f96e8cf2248b
Wed Sep 29 19:14:39 MSK 2021;23e76e181ba2fa5d3fcfff467089bdbe3febc06c;Disable keyboard hint for macOS;Disable keyboard hint for macOS;Team Lead;1099ab1055e4670a068c2d2ead56f96e8cf2248b
Wed Sep 29 18:30:33 MSK 2021;1099ab1055e4670a068c2d2ead56f96e8cf2248b;passport files upload in foreigners;passport files upload in foreigners;iOS Middle (left);319b6cf815dde5c208a6df1ccfe20c4ebd3d2ef5
Wed Sep 29 18:18:45 MSK 2021;319b6cf815dde5c208a6df1ccfe20c4ebd3d2ef5;free rooms WIP;free rooms WIP;iOS Middle (left);10751eab01d9c7851b0e72e25352e4f3485cac97
Wed Sep 29 13:34:50 MSK 2021;10751eab01d9c7851b0e72e25352e4f3485cac97;lesson view without avatar;lesson view without avatar;iOS Middle (left);9594c50f4a08c945c015f97f1e3f1b46376d974b
Tue Sep 28 20:08:11 MSK 2021;9594c50f4a08c945c015f97f1e3f1b46376d974b;Merge branch 'dev' of g.hse.ru:hse-apps/apps/HSEAppX into dev;Merge branch 'dev' of g.hse.ru:hse-apps/apps/HSEAppX into dev;iOS Middle (left);e135dbbe2b2354f548791e11e9640280a9e3fbe2
Tue Sep 28 20:08:01 MSK 2021;e135dbbe2b2354f548791e11e9640280a9e3fbe2;lecturer info in timetable;lecturer info in timetable;iOS Middle (left);e1b5fc214a55e934aadeeabb752c7b22efbd7d7d
Tue Sep 28 18:04:06 MSK 2021;840d5b9a4b08da56fb292f53eae683f7518eaaed;remove userdata from git;remove userdata from git;Team Lead;320912f534cd267954cd986ddb2bb2b823d23ff9
Mon Sep 27 18:32:43 MSK 2021;320912f534cd267954cd986ddb2bb2b823d23ff9;minor fix in reservation;minor fix in reservation;iOS Lead;7eaf7902312752cb6c07afeb0cd105a788b25cb6
Mon Sep 27 18:11:38 MSK 2021;7eaf7902312752cb6c07afeb0cd105a788b25cb6;merge;merge;iOS Lead;c77ec25b01c1b407a6739ccf93a370ab414a8855
Mon Sep 27 18:11:03 MSK 2021;c77ec25b01c1b407a6739ccf93a370ab414a8855;Merge branch 'dev' of g.hse.ru:hse-apps/apps/HSEAppX into dev;Merge branch 'dev' of g.hse.ru:hse-apps/apps/HSEAppX into dev;iOS Lead;b5da7ae9b148ed06e98511c682361918478b54d6
Mon Sep 27 18:10:58 MSK 2021;b5da7ae9b148ed06e98511c682361918478b54d6;chips multiline fix;chips multiline fix;iOS Lead;125bd44c518ea6fcd2f9585aeabcf611552fb55a
Mon Sep 27 18:08:51 MSK 2021;125bd44c518ea6fcd2f9585aeabcf611552fb55a;chips multiline fix;chips multiline fix;iOS Lead;7945e407d469d4469bf514407b88e8445045ce13
Mon Sep 27 17:44:03 MSK 2021;e1b5fc214a55e934aadeeabb752c7b22efbd7d7d;fix document status in covid;fix document status in covid;iOS Middle (left);5f6e38b32d80bff6fd9233bfaa9ccc832088f10b
Mon Sep 27 17:14:37 MSK 2021;5f6e38b32d80bff6fd9233bfaa9ccc832088f10b;bug fix;bug fix;iOS Middle (left);52170b5c5bd0503fcad07fe8b15f253df90f1bb3
Mon Sep 27 17:09:18 MSK 2021;52170b5c5bd0503fcad07fe8b15f253df90f1bb3;Merge branch 'dev' of g.hse.ru:hse-apps/apps/HSEAppX into dev;Merge branch 'dev' of g.hse.ru:hse-apps/apps/HSEAppX into dev;iOS Middle (left);f68976d16feb99053f9cbc11c27f4a8935dbda83
Mon Sep 27 17:09:02 MSK 2021;f68976d16feb99053f9cbc11c27f4a8935dbda83;foreign model fixes;foreign model fixes;iOS Middle (left);9e2098e0415422d1c7e79dd05f07effe9ad3128f
Mon Sep 27 17:03:03 MSK 2021;7945e407d469d4469bf514407b88e8445045ce13;cancel button fix in covid;cancel button fix in covid;iOS Lead;8fef8c676b07c6ac07f3146118083b4f13a746f2
Mon Sep 27 16:24:47 MSK 2021;8fef8c676b07c6ac07f3146118083b4f13a746f2;multiline field in reservations;multiline field in reservations;iOS Lead;9e2098e0415422d1c7e79dd05f07effe9ad3128f
Mon Sep 27 15:45:25 MSK 2021;9e2098e0415422d1c7e79dd05f07effe9ad3128f;cancel button fix in covid;cancel button fix in covid;iOS Lead;870e4de614700d8a91d4dd1b02c09d76e2697a89
Mon Sep 27 14:56:59 MSK 2021;870e4de614700d8a91d4dd1b02c09d76e2697a89;foreign improvements;foreign improvements;iOS Middle (left);6629f5d2753d40aa9a086f8195df21b97dfd8e23
Sat Sep 25 22:19:38 MSK 2021;6629f5d2753d40aa9a086f8195df21b97dfd8e23;Merge branch 'dev' of g.hse.ru:hse-apps/apps/HSEAppX into dev;Merge branch 'dev' of g.hse.ru:hse-apps/apps/HSEAppX into dev;iOS Middle (left);76c08404ea14f9601b07be910ad3f4c47baf1cd4
Sat Sep 25 22:19:19 MSK 2021;76c08404ea14f9601b07be910ad3f4c47baf1cd4;dorm selection with search;dorm selection with search;iOS Middle (left);fe266697e15656627ea7269d5aaec935d2e8a0c2
Sat Sep 25 04:55:57 MSK 2021;079b63ba20800cac497e68cc4936e4ca09e486e5;minor fixes in deadlines;minor fixes in deadlines;iOS Lead;1da8386b03fc1545ef9c2755068891691569acfa
Sat Sep 25 04:53:07 MSK 2021;1da8386b03fc1545ef9c2755068891691569acfa;minor fixes in deadlines;minor fixes in deadlines;iOS Lead;b86b406a384bd50a559c407ecf290512e1bb751a
Sat Sep 25 04:45:03 MSK 2021;b86b406a384bd50a559c407ecf290512e1bb751a;removed BS;removed BS;iOS Lead;f6c1868e4e9861e68168c689cc49714bc33600eb
Sat Sep 25 04:44:39 MSK 2021;f6c1868e4e9861e68168c689cc49714bc33600eb;minor fixes in deadlines;minor fixes in deadlines;iOS Lead;da8d015b5d4c981255e2eaff4e70497f97dd2ed1
Sat Sep 25 04:39:32 MSK 2021;da8d015b5d4c981255e2eaff4e70497f97dd2ed1;Merge branch 'dev' of g.hse.ru:hse-apps/apps/HSEAppX into dev;Merge branch 'dev' of g.hse.ru:hse-apps/apps/HSEAppX into dev;iOS Lead;4965eb0363107e112dc2503a01f3f52e902e1e29
Sat Sep 25 04:39:26 MSK 2021;4965eb0363107e112dc2503a01f3f52e902e1e29;deadlines WIP;deadlines WIP;iOS Lead;529a845e3d50144fed5afc2cb94dc88c38c86522
Sat Sep 25 01:21:15 MSK 2021;8923e625211f8214a0fab9185acf7c22a2cb4db5;fix company header name;fix company header name;Team Lead;529a845e3d50144fed5afc2cb94dc88c38c86522
Fri Sep 24 23:34:17 MSK 2021;529a845e3d50144fed5afc2cb94dc88c38c86522;minot fix in deadlines;minot fix in deadlines;iOS Lead;20400e712d5573d6628891dbbade7707ae9d26e7
Fri Sep 24 23:32:44 MSK 2021;20400e712d5573d6628891dbbade7707ae9d26e7;Merge branch 'dev' of g.hse.ru:hse-apps/apps/HSEAppX into dev;Merge branch 'dev' of g.hse.ru:hse-apps/apps/HSEAppX into dev;iOS Lead;5a8d22d4a65f9e66d421f3727dd9ad09940e0a0b
Fri Sep 24 23:32:26 MSK 2021;5a8d22d4a65f9e66d421f3727dd9ad09940e0a0b;deadlines init;deadlines init;iOS Lead;e776084ce15d4da257a3c325b1a106bd42607850
Fri Sep 24 20:56:53 MSK 2021;fe266697e15656627ea7269d5aaec935d2e8a0c2;fixes in foreigners;fixes in foreigners;iOS Middle (left);f25eb87d7d42c172c77fe6f5970afe736f2e5ff4
Fri Sep 24 20:20:37 MSK 2021;e776084ce15d4da257a3c325b1a106bd42607850;minor fixes;minor fixes;iOS Lead;b27c78774f2ad88d19191e27e31c97fadd7d91fc
Fri Sep 24 19:40:58 MSK 2021;b27c78774f2ad88d19191e27e31c97fadd7d91fc;notifications cell link fix;notifications cell link fix;iOS Lead;04804fb1dd5f388e2883a82338a33c884e8926f4
Thu Sep 23 23:36:44 MSK 2021;f25eb87d7d42c172c77fe6f5970afe736f2e5ff4;disabled date picker state in cv experience;disabled date picker state in cv experience;iOS Middle (left);77fdd4c6f9c25d1937672eb4e4b5665852619483
Thu Sep 23 23:18:29 MSK 2021;77fdd4c6f9c25d1937672eb4e4b5665852619483;improvements in foreigners;improvements in foreigners;iOS Middle (left);ea0273f128786170ccc90afb0f73f5d5a701d450
Thu Sep 23 14:48:22 MSK 2021;ea0273f128786170ccc90afb0f73f5d5a701d450;merge with origin dev;merge with origin dev;iOS Middle (left);a703c7c0ba751c7f2bc6de42c19981a67067499f
Thu Sep 23 14:43:49 MSK 2021;a703c7c0ba751c7f2bc6de42c19981a67067499f;date of issue in visa;date of issue in visa;iOS Middle (left);038ed63482fcc53eb79955dd2455d5b29854634a
Wed Sep 22 17:01:11 MSK 2021;04804fb1dd5f388e2883a82338a33c884e8926f4;minot fix in reservations;minot fix in reservations;iOS Lead;fcf521b880d662caf4a54d10e3cfd2d30c363f38
Wed Sep 22 16:49:20 MSK 2021;fcf521b880d662caf4a54d10e3cfd2d30c363f38;minor fixes in covid probably;minor fixes in covid probably;iOS Lead;a07654a9ec7c4478dc2490cf17596b05b3dd7222
Wed Sep 22 16:40:47 MSK 2021;a07654a9ec7c4478dc2490cf17596b05b3dd7222;visa hint spacing fix;visa hint spacing fix;iOS Lead;664accfef249a0bd4a2dbae8acb1fe51cda9c44f
Wed Sep 22 16:12:09 MSK 2021;664accfef249a0bd4a2dbae8acb1fe51cda9c44f;remove duplicates;remove duplicates;iOS Lead;038ed63482fcc53eb79955dd2455d5b29854634a
Mon Sep 20 17:47:20 MSK 2021;038ed63482fcc53eb79955dd2455d5b29854634a;mime type helper in separate file;mime type helper in separate file;iOS Middle (left);79022758ebb59ef4b8cff97118f38cda5db92743
Mon Sep 20 17:26:33 MSK 2021;79022758ebb59ef4b8cff97118f38cda5db92743;smp update;smp update;iOS Middle (left);0cd12682d5c50078b7c5cfe77de6cedf8d1d11ef
Mon Sep 20 16:58:32 MSK 2021;0cd12682d5c50078b7c5cfe77de6cedf8d1d11ef;foreign address search fix;foreign address search fix;iOS Middle (left);e4eb4ca43156886d8d27640e60e86be4f4c58bd2
Mon Sep 20 15:20:16 MSK 2021;e4eb4ca43156886d8d27640e60e86be4f4c58bd2;keyboard hint;keyboard hint;iOS Middle (left);3a92089df31dbe4ecf3a40810cee942dc38f0eb8
Mon Sep 20 14:48:16 MSK 2021;3a92089df31dbe4ecf3a40810cee942dc38f0eb8;some fixes in reservation filters;some fixes in reservation filters;iOS Middle (left);f24f0f8d0e1d5b7906168df020cc19f2a2c131f0
Mon Sep 20 11:27:44 MSK 2021;f24f0f8d0e1d5b7906168df020cc19f2a2c131f0;Нормальная сортировка уроков в одно время;Нормальная сортировка уроков в одно время;Team Lead;fd3e7753bdd6f14ba64de15edf8a910b453e6332
Sun Sep 19 22:44:38 MSK 2021;fd3e7753bdd6f14ba64de15edf8a910b453e6332;Fix animation in visa hint (maybe);Fix animation in visa hint (maybe);Team Lead;0cba7c73657ffba57dff8dd6164f54391cd90831
Sat Sep 18 10:46:25 MSK 2021;0cba7c73657ffba57dff8dd6164f54391cd90831;spm update;spm update;iOS Middle (left);905a1679252631609a56b348b70469a5e84eab3d
Sat Sep 18 10:39:36 MSK 2021;905a1679252631609a56b348b70469a5e84eab3d;current time indicator fix in reservations;current time indicator fix in reservations;iOS Middle (left);7c156f36a7dc934591392bbc65fa985083f965ad
Fri Sep 17 16:51:17 MSK 2021;7c156f36a7dc934591392bbc65fa985083f965ad;smp update;smp update;iOS Middle (left);38efac9e01664bb17a443971d57ef853222a8711
Fri Sep 17 14:33:06 MSK 2021;38efac9e01664bb17a443971d57ef853222a8711;vacancy header font fix;vacancy header font fix;iOS Middle (left);a0711fadfa1b277277e5988ace7098d75b0f4c57
Fri Sep 17 14:26:13 MSK 2021;a0711fadfa1b277277e5988ace7098d75b0f4c57;check foreign form completion;check foreign form completion;iOS Middle (left);7ce6dc33721c58f492a27c79ee79e2fc7d308c4e
Fri Sep 17 13:52:36 MSK 2021;7ce6dc33721c58f492a27c79ee79e2fc7d308c4e;foreigners document upload WIP;foreigners document upload WIP;iOS Middle (left);bc1a2f904d9697e6ecb23e109281c03020bf6729
Thu Sep 16 16:16:27 MSK 2021;bc1a2f904d9697e6ecb23e109281c03020bf6729;fix notifications;fix notifications;Team Lead;9b98ba650c2c08918e3f4efdf8205cf27c95d4f2
Wed Sep 15 20:05:09 MSK 2021;9b98ba650c2c08918e3f4efdf8205cf27c95d4f2;fixed project library references;fixed project library references;iOS Lead;7cbe23460c0bd926f206a8222d43d5e42863f729
Wed Sep 15 19:47:45 MSK 2021;7cbe23460c0bd926f206a8222d43d5e42863f729;maybe fix?;maybe fix?;iOS Lead;e230df5a1b2e652256fa349720f4b72fcfe8e3e5
Wed Sep 15 19:21:51 MSK 2021;e230df5a1b2e652256fa349720f4b72fcfe8e3e5;maybe fix?;maybe fix?;iOS Lead;c448cc00f5fbe197e0811418fc0b58e605e0b33d
Wed Sep 15 19:17:06 MSK 2021;c448cc00f5fbe197e0811418fc0b58e605e0b33d;maybe fix?;maybe fix?;iOS Lead;dbc5f9d41288904d99a50f37357cbb4d805515ff
Wed Sep 15 19:06:52 MSK 2021;dbc5f9d41288904d99a50f37357cbb4d805515ff;hseui spm final fix;hseui spm final fix;iOS Lead;95528b133d217ed13ecafdc3c502986a54e812d8
Wed Sep 15 19:05:53 MSK 2021;95528b133d217ed13ecafdc3c502986a54e812d8;added;added;iOS Lead;290d3f91c09c59a73aa7aa8a7723e6f3bb3855c1
Wed Sep 15 19:03:17 MSK 2021;290d3f91c09c59a73aa7aa8a7723e6f3bb3855c1;another ettempt;another ettempt;iOS Lead;8d8fe4a789ce2390fadb1a92e87cfdf7a50884c8
Wed Sep 15 18:55:00 MSK 2021;8d8fe4a789ce2390fadb1a92e87cfdf7a50884c8;hse ui spm fix;hse ui spm fix;iOS Lead;071fe58e372f47334ce353f168aaca4c51a4725d
Wed Sep 15 18:34:30 MSK 2021;071fe58e372f47334ce353f168aaca4c51a4725d;cvoid cancel button first time fix;cvoid cancel button first time fix;iOS Lead;bbe311e4a6dfef413e2c8b6a22b4bc98327b1919
Wed Sep 15 18:29:03 MSK 2021;bbe311e4a6dfef413e2c8b6a22b4bc98327b1919;hse ui spm fix;hse ui spm fix;iOS Lead;5ad06074f220c0af837a08f0a9dea6c1b97965da
Wed Sep 15 18:28:30 MSK 2021;5ad06074f220c0af837a08f0a9dea6c1b97965da;hse ui spm fix;hse ui spm fix;iOS Lead;0a59a681412549445d37c7ffed47f95bbac6446e
Wed Sep 15 18:18:10 MSK 2021;0a59a681412549445d37c7ffed47f95bbac6446e;hse ui spm fix;hse ui spm fix;iOS Lead;adcab0564121d87113887953d71e2012a0c2d547
Wed Sep 15 18:15:36 MSK 2021;adcab0564121d87113887953d71e2012a0c2d547;returned HSEUIWatch;returned HSEUIWatch;iOS Lead;1032932da34d82c0a85a72956d7833b70570c930
Wed Sep 15 18:11:21 MSK 2021;1032932da34d82c0a85a72956d7833b70570c930;added HSEUI;added HSEUI;iOS Lead;957ec321ce8efd34d007f8cc2e75cb50b931878a
Wed Sep 15 18:07:30 MSK 2021;957ec321ce8efd34d007f8cc2e75cb50b931878a;removed hseuiWatch;removed hseuiWatch;iOS Lead;b34c6460337bf33378213c70f9fc7829ce26a4f2
Wed Sep 15 18:00:19 MSK 2021;b34c6460337bf33378213c70f9fc7829ce26a4f2;components https -> ssh;components https -> ssh;iOS Lead;9769343fdcf760e05b8deef5d468b1686bb2e686
Wed Sep 15 17:40:22 MSK 2021;9769343fdcf760e05b8deef5d468b1686bb2e686;Merge branch 'feature/hseuiSPM' into 'dev';Merge branch 'feature/hseuiSPM' into 'dev'moved hseui to SPMSee merge request hse-apps/apps/HSEAppX!47;iOS Lead;eb6a35ac9408c1c0245a886d54413f0887dae21b
Wed Sep 15 17:40:22 MSK 2021;244d6f5cde282781f789b2a403ebeb94ae6454de;moved hseui to SPM;moved hseui to SPM;iOS Lead;eb6a35ac9408c1c0245a886d54413f0887dae21b
Wed Sep 15 14:18:41 MSK 2021;eb6a35ac9408c1c0245a886d54413f0887dae21b;bump version;bump version;Team Lead;335161658972cfe18f2d23c101c8b4865d3a8b01
Wed Sep 15 14:18:30 MSK 2021;c5c3210ef93edf9f61d96bec617f99ce35085c66;Merge branch 'dev';Merge branch 'dev';Team Lead;5a9fdcf23b60ba9dc16401410db1d0a4ec61433f
Tue Sep 14 22:33:40 MSK 2021;335161658972cfe18f2d23c101c8b4865d3a8b01;fix mime type in pf;fix mime type in pf;Team Lead;c5eb7f11f568e9385fe69211dbc5adf046b87287
Tue Sep 14 22:33:31 MSK 2021;c5eb7f11f568e9385fe69211dbc5adf046b87287;fix color in pf;fix color in pf;Team Lead;fdc8ad997e7ca6a1528232868220dbbe8c8756c1
Tue Sep 14 21:32:53 MSK 2021;fdc8ad997e7ca6a1528232868220dbbe8c8756c1;add pdf mime type;add pdf mime type;Team Lead;ab9652be8c96b34137dba1a208ee01b953d8e8d5
Tue Sep 14 15:39:57 MSK 2021;ab9652be8c96b34137dba1a208ee01b953d8e8d5;Unfix expireTimeTolerance;Unfix expireTimeTolerance;iOS Lead;df83d990565814a34dfb358b69770173cdb1843d
